4.60000000e+00	1.52254549e+00	-2.18304260e+02	5.21802376e+01
4.70000000e+00	1.71549397e+00	-2.17510608e+02	5.01548592e+01
4.80000000e+00	1.33837314e+01	-2.42445307e+02	5.72473369e+01
4.90000000e+00	6.53937079e+00	-2.52942353e+02	6.17178296e+01
5.00000000e+00	8.04846134e-02	-2.66085720e+02	6.19443826e+01
5.10000000e+00	-3.99338307e+00	-2.93499735e+02	7.24918218e+01
5.20000000e+00	-2.01891701e+01	-2.93182716e+02	7.33882431e+01
5.30000000e+00	-2.35440090e+01	-2.97543812e+02	7.87338255e+01
5.40000000e+00	-1.87080001e+01	-3.09469584e+02	9.81925425e+01
5.50000000e+00	-2.41823008e+01	-3.46012023e+02	1.14293976e+02
5.60000000e+00	-3.13008593e+01	-3.47903329e+02	1.10649487e+02
5.70000000e+00	-2.17808105e+01	-3.34189416e+02	1.10761377e+02
5.80000000e+00	-2.26219188e+01	-3.13894256e+02	1.03954245e+02
5.90000000e+00	-6.83513778e+00	-2.91241291e+02	8.43122159e+01
6.00000000e+00	-1.06035736e+01	-2.82627980e+02	9.03544925e+01
6.10000000e+00	-1.54954736e+01	-2.83717893e+02	1.02170665e+02
6.20000000e+00	-2.18895852e+01	-2.99393958e+02	1.07375075e+02
6.30000000e+00	-2.35361795e+01	-2.94286852e+02	1.06539115e+02
6.40000000e+00	-2.12252312e+01	-2.90885426e+02	1.07760190e+02
6.50000000e+00	-3.00020416e+01	-2.90092778e+02	1.09481227e+02
6.60000000e+00	-2.80762517e+01	-2.90471942e+02	1.10371480e+02
6.70000000e+00	-2.58230288e+01	-2.88494169e+02	1.12148178e+02
6.80000000e+00	-2.14720278e+01	-2.63128053e+02	9.57836615e+01
6.90000000e+00	-1.47236002e+01	-2.66068943e+02	9.74904329e+01
7.00000000e+00	-1.41526739e+01	-2.75426807e+02	1.01029871e+02
7.10000000e+00	-2.26987979e+01	-2.75662630e+02	1.02813458e+02
7.20000000e+00	-2.96980600e+01	-2.94478999e+02	1.13566989e+02
7.30000000e+00	-3.36772459e+01	-3.04696937e+02	1.18482984e+02
7.40000000e+00	-2.63682836e+01	-3.05802452e+02	1.14460659e+02
7.50000000e+00	-1.88198045e+01	-3.26141597e+02	1.18763350e+02
7.60000000e+00	-1.65302389e+01	-3.13261101e+02	1.18589256e+02
7.70000000e+00	-1.81335739e+01	-2.76853819e+02	1.01386465e+02
7.80000000e+00	-2.41165068e+01	-2.44104730e+02	8.51044526e+01
7.90000000e+00	-2.52133481e+01	-2.21986810e+02	8.70449632e+01
8.00000000e+00	-2.44276325e+01	-2.11943938e+02	8.64220752e+01
8.10000000e+00	-2.84269630e+01	-2.18968095e+02	9.06811311e+01
8.20000000e+00	-2.91330016e+01	-2.15544864e+02	9.67307570e+01
8.30000000e+00	-3.46047991e+01	-2.00498626e+02	8.80784703e+01
8.40000000e+00	-3.54176694e+01	-2.22176895e+02	9.63747870e+01
8.50000000e+00	-2.77950852e+01	-2.35138320e+02	9.67363654e+01
8.60000000e+00	-3.35922641e+01	-2.18661400e+02	8.11766097e+01
8.70000000e+00	-3.87553983e+01	-2.16420949e+02	9.56176384e+01
8.80000000e+00	-2.28236934e+01	-2.22238142e+02	8.69772062e+01
8.90000000e+00	-1.39264943e+01	-2.23991796e+02	7.84938574e+01
9.00000000e+00	-2.05918432e+01	-2.38916119e+02	8.97786301e+01
9.10000000e+00	-3.65991762e+01	-2.60896116e+02	1.16637280e+02
9.20000000e+00	-3.45809967e+01	-2.72014409e+02	1.21180314e+02
9.30000000e+00	-3.34724074e+01	-2.63167816e+02	1.24804013e+02
9.40000000e+00	-2.60832805e+01	-2.53416752e+02	1.15544483e+02
9.50000000e+00	-2.72386287e+01	-2.49194520e+02	1.07163197e+02
9.60000000e+00	-1.51601758e+01	-2.22810692e+02	9.83729329e+01
9.70000000e+00	-1.77790427e+01	-2.01474198e+02	8.91781585e+01
9.80000000e+00	-3.05333949e+01	-1.88751263e+02	8.61618918e+01
9.90000000e+00	-2.48147531e+01	-1.73180360e+02	8.17256914e+01
1.00000000e+01	-1.41638648e+01	-1.70935129e+02	8.73793273e+01
1.01000000e+01	-1.12300960e+01	-1.68031037e+02	7.78264934e+01
1.02000000e+01	-1.29136451e+01	-1.82968137e+02	8.40778666e+01
1.03000000e+01	-2.52444214e+01	-1.83655145e+02	9.33206561e+01
1.04000000e+01	-3.12808531e+01	-1.87782732e+02	8.86374691e+01
1.05000000e+01	-2.00190803e+01	-1.93754212e+02	8.98301280e+01
1.06000000e+01	-1.61796693e+01	-1.95294575e+02	9.95408128e+01
1.07000000e+01	-5.93234760e+00	-1.74478245e+02	8.80911133e+01
1.08000000e+01	-1.52011218e+01	-1.71881878e+02	8.88665305e+01
1.09000000e+01	-8.87012867e+00	-1.70796398e+02	8.99357731e+01
1.10000000e+01	-1.27058325e+01	-1.75805165e+02	8.43782835e+01
1.11000000e+01	-5.26113192e+00	-1.76378713e+02	7.04094150e+01
1.12000000e+01	-1.38117514e+01	-1.87669695e+02	7.69806829e+01
1.13000000e+01	-2.29679482e+01	-1.83778131e+02	8.33241615e+01
1.14000000e+01	-2.55026634e+01	-1.72205178e+02	8.07471028e+01
1.15000000e+01	-1.87485018e+01	-1.55498138e+02	7.36695994e+01
1.16000000e+01	-1.49470477e+01	-1.39609883e+02	5.98850478e+01
1.17000000e+01	-1.69762513e+01	-1.33833436e+02	6.04901825e+01
1.18000000e+01	-1.89969753e+01	-1.34035352e+02	5.93309201e+01
1.19000000e+01	-1.29951720e+01	-1.14193845e+02	3.77173292e+01
1.20000000e+01	-9.32267536e+00	-6.41931550e+01	4.30606331e+01
1.21000000e+01	4.13568918e-02	-1.07774500e+02	4.65323956e+01
1.22000000e+01	-7.82494958e+00	-7.56401901e+01	4.26992685e+01
1.23000000e+01	-3.96692307e+00	-6.94483539e+01	4.25745634e+01
1.24000000e+01	-7.18734556e+00	-5.25188835e+01	4.66852586e+01
1.25000000e+01	-1.18702579e+01	-2.86324622e+01	3.88647966e+01
1.26000000e+01	-1.21809172e+01	-3.27086523e+01	4.48851470e+01
1.27000000e+01	-5.48475866e+00	-4.51977615e+01	4.43790158e+01
1.28000000e+01	-5.17532716e+00	-4.86803498e+01	4.54268403e+01
1.29000000e+01	-8.53134172e+00	-6.61263537e+01	5.52899280e+01
1.30000000e+01	-1.10353966e+01	-9.03358511e+01	7.70698598e+01
1.31000000e+01	-1.49280924e+01	-1.09802319e+02	7.93155463e+01
1.32000000e+01	-8.41908582e+00	-1.22025076e+02	7.70831179e+01
1.33000000e+01	-5.50542477e+00	-1.21978862e+02	9.23495091e+01
1.34000000e+01	-8.67525380e+00	-1.21444654e+02	8.87276252e+01
1.35000000e+01	-7.18793467e+00	-1.09816519e+02	7.83312196e+01
1.36000000e+01	-4.74254680e-01	-1.04136541e+02	7.16322515e+01
1.37000000e+01	-1.70452121e+00	-1.06902219e+02	6.62272522e+01
1.38000000e+01	-1.45783357e+00	-8.73668821e+01	5.86640077e+01
1.39000000e+01	-7.76374102e-01	-9.78116783e+01	6.38986816e+01
1.40000000e+01	5.91475932e+00	-8.50156113e+01	6.50251796e+01
1.41000000e+01	5.20487270e+00	-1.04635290e+02	6.88411097e+01
1.42000000e+01	-3.42772618e+00	-1.18189420e+02	8.81994963e+01
1.43000000e+01	-3.24312729e+00	-1.28509174e+02	7.92309589e+01
1.44000000e+01	-2.75968504e+00	-1.29038065e+02	7.98629627e+01
1.45000000e+01	-1.51484018e+01	-1.53315905e+02	9.00311542e+01
1.46000000e+01	-2.27456137e+01	-1.65668211e+02	8.95071265e+01
1.47000000e+01	-1.91002709e+01	-1.60268346e+02	8.39663154e+01
1.48000000e+01	-1.61887940e+01	-1.57612316e+02	9.06333513e+01
1.49000000e+01	-1.73298320e+01	-1.60060917e+02	8.65628579e+01
1.50000000e+01	-1.52919488e+01	-1.45882556e+02	7.40649812e+01
1.51000000e+01	7.06343520e+00	-1.23238910e+02	5.24209178e+01
1.52000000e+01	4.87056552e+00	-1.07805466e+02	5.02010776e+01
1.53000000e+01	2.91710560e+00	-1.01007153e+02	5.57440023e+01
1.54000000e+01	7.96476850e+00	-9.12104832e+01	5.21664069e+01
1.55000000e+01	4.37626201e+00	-7.35841113e+01	4.32312444e+01
1.56000000e+01	6.97248826e+00	-7.08084877e+01	3.30708551e+01
1.57000000e+01	3.84896368e+00	-6.24412540e+01	4.47876193e+01
1.58000000e+01	6.75141175e+00	-5.78967859e+01	3.63884130e+01
1.59000000e+01	6.98379935e+00	-3.62963882e+01	2.42987832e+01
1.60000000e+01	7.24120477e-01	-3.88096116e+01	3.38414204e+01
1.61000000e+01	-3.86656036e+00	-1.91592733e+01	2.32824599e+01
1.62000000e+01	-6.28430055e+00	2.63793142e+00	1.16375193e+01
1.63000000e+01	-1.46261890e+00	6.54680994e+00	1.84814332e+01
1.64000000e+01	-1.81675831e+00	2.23998451e+00	-2.04078628e+00
1.65000000e+01	8.32264076e-01	-3.25189124e+01	9.15874368e+00
1.66000000e+01	-1.24937843e+01	-8.31279348e+01	3.77425903e+01
1.67000000e+01	-1.02582800e+01	-9.43876272e+01	3.03246742e+01
1.68000000e+01	-6.04343062e+00	-4.08725449e+01	1.68425669e+00
1.69000000e+01	-9.30166028e+00	-1.38513449e+01	-1.66880051e+01
1.70000000e+01	-2.01132815e+01	-1.77942900e+01	-2.12061790e+01
1.71000000e+01	-2.74068206e+01	-1.95079018e+01	-2.26184226e+01
1.72000000e+01	-2.41272715e+01	-2.36820769e+01	-1.08788849e+01
1.73000000e+01	-2.02513447e+01	-1.97323251e+01	-1.85264506e+01
1.74000000e+01	-2.73868788e+01	-2.67663615e+01	-5.76290277e+00
1.75000000e+01	-2.24562352e+01	-3.96803696e+01	2.26670040e-01
1.76000000e+01	-2.11502292e+01	-5.46203802e+01	-7.08649998e+00
1.77000000e+01	-1.54438075e+01	-5.73328779e+01	-6.35457915e+00
1.78000000e+01	-1.24072956e+01	-7.09222688e+01	6.02866193e+00
1.79000000e+01	-1.68110074e+01	-7.10536883e+01	9.73141203e+00
1.80000000e+01	-1.60279582e+01	-6.13724515e+01	-1.73078119e+00
1.81000000e+01	-1.17597300e+01	-6.69544737e+01	-3.92993898e+00
1.82000000e+01	-2.45269992e+01	-5.34688029e+01	-3.78524064e+00
1.83000000e+01	-1.96044375e+01	-4.06508170e+01	-2.05029800e+01
1.84000000e+01	-1.20217197e+01	-2.40660213e+01	-2.62264575e+01
1.85000000e+01	-1.28199801e+01	1.02706482e+01	-5.14734505e+01
1.86000000e+01	-1.77984734e+01	3.62831212e+01	-6.58102572e+01
1.87000000e+01	-3.08603790e+01	4.63122752e+01	-6.48250329e+01
1.88000000e+01	-2.22118338e+01	2.21969187e+01	-5.91967887e+01
1.89000000e+01	-2.49245559e+01	1.69476055e+00	-5.21872378e+01
1.90000000e+01	-2.28431126e+01	-2.02792039e+01	-3.56311681e+01
1.91000000e+01	-2.21769250e+01	-2.75246365e+01	-2.74805112e+01
1.92000000e+01	-1.97487734e+01	-3.32856171e+01	-3.78341808e+01
1.93000000e+01	-1.31244929e+01	-4.14506519e+01	-2.64054006e+01
1.94000000e+01	-1.02650732e+01	-5.11856313e+01	-2.29698679e+01
1.95000000e+01	-8.46829569e+00	-6.25623609e+01	-2.18530927e+01
1.96000000e+01	-4.65075687e+00	-6.55887603e+01	-2.35657451e+01
1.97000000e+01	-8.40518820e+00	-6.20876886e+01	-1.97795885e+01
1.98000000e+01	1.00836554e+01	-4.40961969e+01	-2.49066640e+01
1.99000000e+01	8.72571662e+00	-5.74602391e+01	-2.16662670e+01
2.00000000e+01	1.17157926e+00	-7.09853702e+01	-2.58120362e+01
2.01000000e+01	-9.32232609e+00	-8.59794895e+01	-2.69875767e+01
2.02000000e+01	-7.52810260e+00	-8.36226907e+01	-2.88895440e+01
2.03000000e+01	-1.12470017e+01	-7.18137919e+01	-3.18992681e+01
2.04000000e+01	-9.79364599e+00	-5.43551798e+01	-4.66299983e+01
2.05000000e+01	-8.83948305e+00	-5.36998539e+01	-4.33341891e+01
2.06000000e+01	3.13295137e+00	-5.84014177e+01	-3.53304232e+01
2.07000000e+01	6.58612978e+00	-5.60677342e+01	-5.06529329e+01
2.08000000e+01	-1.92859041e+00	-6.38612674e+01	-3.86034118e+01
2.09000000e+01	-1.21659732e+01	-5.78330697e+01	-3.61268398e+01
2.10000000e+01	-1.93118728e+01	-4.09559972e+01	-3.68175424e+01
2.11000000e+01	-1.53980436e+01	-5.33849795e+01	-2.28036837e+01
2.12000000e+01	-1.18205293e+01	-5.38326186e+01	-2.19638870e+01
2.13000000e+01	-1.80740091e+01	-4.24869133e+01	-3.31772212e+01
2.14000000e+01	-1.69755421e+01	-5.13717079e+01	-3.21855217e+01
2.15000000e+01	-9.91144635e+00	-5.42144282e+01	-3.34507060e+01
2.16000000e+01	-1.33714728e+01	-4.27177658e+01	-4.17176291e+01
2.17000000e+01	-1.00207875e+01	-2.91517071e+01	-3.79953920e+01
2.18000000e+01	-5.91143483e+00	-2.50460483e+01	-4.48360000e+01
2.19000000e+01	-6.37477502e+00	-1.99506873e+01	-5.14443695e+01
2.20000000e+01	1.12954188e+00	-1.81183051e+01	-5.01826487e+01
2.21000000e+01	-6.31205804e+00	-5.11626152e+00	-5.07324682e+01
2.22000000e+01	-3.66167240e+00	-2.56606506e+00	-5.47262920e+01
2.23000000e+01	-1.14010528e+00	-9.09050280e+00	-4.87129145e+01
2.24000000e+01	3.56868563e+00	-1.67745015e+01	-4.58401251e+01
2.25000000e+01	4.07800114e+00	-2.29948443e+01	-4.84330605e+01
2.26000000e+01	6.27853966e+00	-1.91119986e+01	-3.63977477e+01
2.27000000e+01	1.24751664e+01	-8.81507567e+00	-5.32817683e+01
2.28000000e+01	8.83789752e+00	1.01257409e+01	-5.46019556e+01
2.29000000e+01	1.06609458e+01	1.91225961e+01	-5.40342707e+01
2.30000000e+01	-4.46025699e+00	5.90048891e+01	-6.67480577e+01
2.31000000e+01	-6.06165839e+00	7.86943521e+01	-8.39423664e+01
2.32000000e+01	-7.76552764e+00	8.95627192e+01	-7.78924269e+01
2.33000000e+01	-5.57726778e+00	7.97726388e+01	-7.75246447e+01
2.34000000e+01	-6.21402533e+00	8.55185846e+01	-7.66064628e+01
2.35000000e+01	-6.88145467e+00	4.33616595e+01	-4.43577397e+01
2.36000000e+01	5.22146474e+00	2.89779384e+01	-4.05913445e+01
2.37000000e+01	-4.45766961e+00	4.99133311e+01	-5.04793854e+01
2.38000000e+01	-2.04885099e+00	3.73236682e+01	-5.12855599e+01
2.39000000e+01	-1.11433648e+01	6.66408269e+01	-5.16739079e+01
2.40000000e+01	-3.35831627e+01	7.56347317e+01	-5.22489994e+01
2.41000000e+01	-3.65763516e+01	5.81181031e+01	-3.29413688e+01
2.42000000e+01	-2.34773644e+01	6.59691180e+01	-4.96433227e+01
2.43000000e+01	-1.32855428e+01	6.39728160e+01	-4.82735898e+01
2.44000000e+01	-8.68837961e+00	4.49349885e+01	-2.89451443e+01
2.45000000e+01	-1.77913492e+00	5.09503657e+01	-1.97558993e+01
2.46000000e+01	-2.08419241e+01	4.73525047e+01	-1.74277195e+01
2.47000000e+01	-1.28682889e+01	5.68148834e+01	-2.55162688e+01
2.48000000e+01	-2.00517331e+01	4.75673245e+01	-2.85840458e+01
2.49000000e+01	-7.64993408e+00	2.96358159e+01	-2.56299274e+01
2.50000000e+01	-7.53592966e+00	2.40162377e+01	-1.96651527e+01
2.51000000e+01	-1.66336002e+01	3.28099989e+01	-1.61704314e+01
2.52000000e+01	-1.77353219e+01	1.41014990e+01	-7.21134218e+00
2.53000000e+01	-4.70195391e+00	1.02038723e+01	-6.05997303e+00
2.54000000e+01	6.07522607e-01	2.09072308e+01	-6.48225287e+00
2.55000000e+01	-6.27719689e+00	3.19189499e+01	-9.48009328e+00
2.56000000e+01	-7.33692579e+00	1.80847718e+01	-3.46116811e+00
2.57000000e+01	1.96421127e+00	1.86604245e+01	-5.05129827e+00
2.58000000e+01	1.03383640e+01	2.71166802e+01	-6.95658987e+00
2.59000000e+01	1.69095282e+00	8.53061150e+00	-1.83476996e+00
2.60000000e+01	-8.38399254e+00	1.89509482e+01	7.19475156e+00
2.61000000e+01	-1.88391206e+01	1.93496115e+01	-5.58610134e-01
2.62000000e+01	-1.96911409e+01	1.29862754e+01	3.03294404e+00
2.63000000e+01	-2.20295440e+01	4.94573716e+00	1.64549885e+01
2.64000000e+01	-2.32285721e+01	-1.85018334e+00	2.31091291e+01
2.65000000e+01	-2.67336703e+01	-1.49735432e+01	2.39320199e+01
2.66000000e+01	-2.19070550e+01	-1.23786008e+01	3.46103984e+01
2.67000000e+01	-3.31990087e+01	-1.98806435e+01	2.62564728e+01
2.68000000e+01	-1.55279937e+01	-2.20758132e+01	2.87087937e+01
2.69000000e+01	-2.39227793e+01	-2.50286538e+01	3.36958521e+01
2.70000000e+01	-2.28071563e+01	-3.17240249e+01	2.23827757e+01
2.71000000e+01	-3.16734121e+01	-3.69362636e+01	3.31987627e+01
2.72000000e+01	-2.41064237e+01	-4.57690263e+01	1.48811308e+01
2.73000000e+01	-1.76168747e+01	-3.39576317e+01	1.01886553e+01
2.74000000e+01	-1.11378748e+01	-2.69270861e+01	1.34538074e+01
2.75000000e+01	-1.13941354e+01	-2.65317180e+01	1.65545540e+01
2.76000000e+01	-2.23039299e+01	-2.55703186e+01	1.91232939e+01
2.77000000e+01	-9.58413564e+00	-2.38470718e+01	1.80199960e+01
2.78000000e+01	-2.44927101e+00	-2.59298380e-01	-1.41134048e+00
2.79000000e+01	-6.12705881e+00	1.50560308e+01	-1.32958129e+00
2.80000000e+01	-6.45620567e+00	3.07118713e+01	-2.41209143e+00
2.81000000e+01	-7.84473351e+00	2.84416767e+01	-5.99355918e+00
2.82000000e+01	-2.44597299e+01	8.43403743e+00	-1.69125344e+00
2.83000000e+01	-2.88634689e+01	-1.68181039e+01	1.10427749e+01
2.84000000e+01	-1.14383583e+01	-1.95435820e+01	1.14347669e+01
2.85000000e+01	-3.81723262e+00	1.54113137e+01	-1.27168396e+01
2.86000000e+01	-3.78359194e-01	1.77652070e+01	-3.09369247e+01
2.87000000e+01	-1.18742786e+00	4.54039360e+00	-1.87831467e+01
2.88000000e+01	-3.34521345e+00	1.41592530e+01	-3.18964483e+01
2.89000000e+01	4.51869945e+00	2.45887163e+01	-3.94103715e+01
2.90000000e+01	1.91301527e+01	4.55793750e+01	-5.07672838e+01
2.91000000e+01	9.85197525e+00	5.86477249e+01	-6.00816058e+01
2.92000000e+01	9.04431375e+00	2.79421086e+01	-4.76188016e+01
2.93000000e+01	2.16755811e+00	2.47473850e+01	-3.92368320e+01
2.94000000e+01	2.65440687e+00	3.45347101e+01	-5.38125080e+01
2.95000000e+01	6.99331331e+00	2.96423979e+01	-5.01944726e+01
2.96000000e+01	8.97169912e-01	8.78530887e+00	-4.36151669e+01
2.97000000e+01	6.77062172e+00	5.64808128e+00	-5.42463968e+01
2.98000000e+01	3.78677304e+00	9.44881539e+00	-4.74266127e+01
2.99000000e+01	4.52659384e+00	1.29642057e+01	-5.51744953e+01
3.00000000e+01	1.74612089e+00	1.62285285e+01	-4.55261522e+01
3.01000000e+01	5.43586709e+00	1.29188582e+01	-4.27123544e+01
3.02000000e+01	1.85381122e+01	5.06354719e+00	-3.68883365e+01
3.03000000e+01	2.43231004e+01	7.68416944e+00	-4.33544727e+01
3.04000000e+01	1.52658314e+01	-1.98505149e+01	-1.49999134e+01
3.05000000e+01	3.32378402e+00	-3.71130679e+01	7.72366946e+00
3.06000000e+01	-1.56196807e+01	-3.84989318e+01	1.09654230e+01
3.07000000e+01	-1.70194748e+01	-3.47667263e+01	5.12196533e+00
3.08000000e+01	-1.92480091e+01	-3.26926033e+01	3.80541753e+00
3.09000000e+01	-1.47127054e+01	-1.63829496e+01	-1.11280837e+01
3.10000000e+01	-2.21204674e+01	-1.19374187e+01	-1.19879289e+01
3.11000000e+01	-2.08544170e+01	3.41938974e+00	-2.08115521e+01
3.12000000e+01	-2.90701744e+01	3.34896727e+00	-2.01948244e+01
3.13000000e+01	-2.73847406e+01	7.61417768e+00	-1.63246222e+01
3.14000000e+01	-2.50259171e+01	6.60749227e+00	-1.45819537e+01
3.15000000e+01	-2.34463585e+01	2.50048254e+00	-2.38655298e+01
3.16000000e+01	-2.23876833e+01	-1.29614130e+01	-2.14264190e+01
3.17000000e+01	-2.56944588e+01	-2.36298429e+01	-8.16679492e+00
3.18000000e+01	-2.77451315e+01	-3.25987359e+01	-5.08350723e+00
3.19000000e+01	-2.47797905e+01	-3.44702540e+01	-7.21176629e+00
3.20000000e+01	-1.10294805e+01	-2.69046703e+01	-1.14526619e+01
3.21000000e+01	-3.00784324e+00	-3.19641828e+01	-1.53289733e+01
3.22000000e+01	-1.43506585e+00	-1.05688952e+01	-1.81910440e+01
3.23000000e+01	1.68561698e+00	1.12202663e+01	-1.80333079e+01
3.24000000e+01	-6.15122384e+00	3.70576456e+01	-3.46686957e+01
3.25000000e+01	-1.44512071e+01	4.21440588e+01	-3.69684385e+01
3.26000000e+01	-1.51332869e+01	3.97141365e+01	-2.80793273e+01
3.27000000e+01	-1.74426596e+01	5.02433157e+01	-3.93859727e+01
3.28000000e+01	-1.53574500e+01	6.71916070e+01	-5.61594558e+01
3.29000000e+01	-1.80611329e+01	5.35759386e+01	-3.99400233e+01
3.30000000e+01	-1.38618186e+01	5.89566122e+01	-4.23336061e+01
3.31000000e+01	-9.40918348e+00	4.46638487e+01	-3.71867377e+01
3.32000000e+01	-1.14718143e+01	4.24181344e+01	-3.17251366e+01
3.33000000e+01	-1.54628121e+01	5.46262446e+01	-3.75572584e+01
3.34000000e+01	-2.32978811e+01	5.32561730e+01	-3.74299686e+01
3.35000000e+01	-1.32549921e+01	4.99992504e+01	-3.97836277e+01
3.36000000e+01	-1.35571026e+01	5.09640854e+01	-4.50352034e+01
3.37000000e+01	-5.71813669e+00	4.61388220e+01	-4.13689652e+01
3.38000000e+01	-1.31374505e+01	3.14451790e+01	-2.75087787e+01
3.39000000e+01	-1.87898258e+01	1.83070629e+01	-2.98136103e+01
3.40000000e+01	-2.85766383e+01	-2.76819836e-02	-2.07345990e+01
3.41000000e+01	-2.99429020e+01	-4.75816246e+00	-1.56379583e+01
3.42000000e+01	-3.48857793e+01	-1.39128732e+01	-1.46300186e+01
3.43000000e+01	-3.76673822e+01	-8.47866595e+00	-1.26824484e+01
3.44000000e+01	-3.91268935e+01	-9.24515463e-01	-1.42745209e+01
3.45000000e+01	-3.41405634e+01	3.15638039e+01	-2.81696976e+01
3.46000000e+01	-3.26557377e+01	5.38287556e+01	-4.47830413e+01
3.47000000e+01	-3.50843651e+01	5.58524534e+01	-3.54269889e+01
3.48000000e+01	-4.24200199e+01	4.21984713e+01	-3.31771561e+01
3.49000000e+01	-4.56859542e+01	2.43633943e+01	-2.03951539e+01
3.50000000e+01	-4.00651018e+01	2.07337418e+01	-1.09912361e+01
3.51000000e+01	-3.85395867e+01	1.45222716e+01	-1.02209818e+01
3.52000000e+01	-4.13035338e+01	2.13481441e+01	-1.59370938e+01
3.53000000e+01	-3.65789330e+01	4.11523870e+01	-2.01494124e+01
3.54000000e+01	-4.90951019e+01	4.12086443e+01	-2.03617978e+01
3.55000000e+01	-5.30295083e+01	3.27287854e+01	-1.21178483e+01
3.56000000e+01	-5.32658827e+01	1.78154243e+01	-1.23425328e+01
3.57000000e+01	-5.92483363e+01	1.86807605e+01	-1.76372441e+01
3.58000000e+01	-5.65787214e+01	2.15150250e+01	-1.42346946e+01
3.59000000e+01	-4.18800786e+01	3.29559727e+01	-2.36207570e+01
3.60000000e+01	-3.31828692e+01	5.63595007e+01	-4.22966829e+01
3.61000000e+01	-3.54313402e+01	6.25350910e+01	-4.83761224e+01
3.62000000e+01	-3.39650529e+01	4.52422737e+01	-4.60061865e+01
3.63000000e+01	-2.92950898e+01	2.97585588e+01	-4.72526293e+01
3.64000000e+01	-2.81421204e+01	9.40409045e+00	-3.99504056e+01
3.65000000e+01	-2.81976390e+01	2.73107102e+00	-2.87076002e+01
3.66000000e+01	-3.89399134e+01	-1.64741872e+01	-2.26185878e+01
3.67000000e+01	-3.77260556e+01	-2.74261059e+01	-1.95000220e+01
3.68000000e+01	-4.01053941e+01	-3.37439449e+01	-1.14641095e+01
